open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2022-10-15,30.0,30.2,29.42,29.59,1009243.59,2022-10-15 23:59:59.999,30157685.2855,61858,499666.23,14936620.3108
2022-10-16,29.59,30.53,29.56,30.17,934949.4,2022-10-16 23:59:59.999,28064981.6304,59358,505982.05,15192840.5583
2022-10-17,30.16,31.29,29.84,31.21,1694429.96,2022-10-17 23:59:59.999,51999174.8099,100248,843993.88,25911384.9202
2022-10-18,31.22,31.48,29.73,30.15,1966281.14,2022-10-18 23:59:59.999,60139490.4005,101641,955141.94,29219861.0528
2022-10-19,30.14,30.26,28.61,28.86,1713727.76,2022-10-19 23:59:59.999,50923897.9696,92584,832481.4,24752558.77
2022-10-20,28.86,29.47,27.98,28.01,2379315.87,2022-10-20 23:59:59.999,68526396.5981,115990,1184807.72,34145188.5936
2022-10-21,28.01,28.28,26.84,28.1,3208878.96,2022-10-21 23:59:59.999,88781181.5634,151689,1586652.66,43920617.9781
2022-10-22,28.1,28.22,27.48,28.01,1333382.63,2022-10-22 23:59:59.999,37199974.65,63573,669201.15,18677360.8867
2022-10-23,28.01,29.44,27.73,29.28,2150824.0,2022-10-23 23:59:59.999,61344404.57,109242,1093493.0,31234501.214
2022-10-24,29.28,29.5,28.16,28.3,2525864.52,2022-10-24 23:59:59.999,72407568.2489,109684,1210060.14,34677606.5318
2022-10-25,28.31,32.31,28.05,30.86,4389638.87,2022-10-25 23:59:59.999,133430123.8296,242605,2372186.5,72016320.2862
2022-10-26,30.87,32.17,30.63,31.29,3909684.74,2022-10-26 23:59:59.999,122340982.6768,192811,2040428.38,63865254.7303
2022-10-27,31.29,32.36,30.41,30.58,3608322.35,2022-10-27 23:59:59.999,113361840.8967,196068,1793904.03,56415784.914
2022-10-28,30.6,32.54,30.11,32.07,3017472.57,2022-10-28 23:59:59.999,94457060.5072,175075,1594836.04,49974933.2697
2022-10-29,32.06,33.84,31.85,32.87,3316674.09,2022-10-29 23:59:59.999,109586845.3865,199836,1744031.92,57619899.0533
2022-10-30,32.87,33.54,31.93,32.94,1962511.76,2022-10-30 23:59:59.999,64151562.7928,130251,983962.25,32183985.5978
2022-10-31,32.93,34.39,32.2,32.56,3082485.07,2022-10-31 23:59:59.999,102302329.1078,217549,1558058.39,51751042.9176
2022-11-01,32.57,33.39,32.15,32.2,2015730.52,2022-11-01 23:59:59.999,65891304.4398,120950,966622.11,31607446.8828
2022-11-02,32.2,32.95,30.24,30.8,3423829.13,2022-11-02 23:59:59.999,107898622.3516,222708,1636780.59,51661040.524
2022-11-03,30.81,32.25,30.61,30.85,2302866.46,2022-11-03 23:59:59.999,72414161.3203,140610,1195255.56,37587596.656
2022-11-04,30.86,34.2,30.66,33.74,4106770.6,2022-11-04 23:59:59.999,134935951.6667,257544,2161905.66,71073845.7571
2022-11-05,33.73,38.79,33.66,36.9,7466083.52,2022-11-05 23:59:59.999,272433712.0872,523661,3799493.34,138500166.4288
2022-11-06,36.9,37.06,32.31,32.62,4722074.05,2022-11-06 23:59:59.999,164782709.5099,323910,2251526.61,78743892.9296
2022-11-07,32.61,33.13,28.0,29.62,9810937.64,2022-11-07 23:59:59.999,308389485.1667,563325,4541818.13,142984954.2906
2022-11-08,29.62,31.72,19.8,24.38,28156844.019,2022-11-08 23:59:59.999,745105277.800207,1899661,13705974.967,362492727.92945
2022-11-09,24.38,24.38,12.37,14.08,34965021.076,2022-11-09 23:59:59.999,604959490.742503,2408465,17084721.084,295279080.24413
2022-11-10,14.08,18.87,13.14,17.66,31278279.25,2022-11-10 23:59:59.999,494275918.8863,1907480,15939793.48,252133227.0316
2022-11-11,17.65,18.31,15.1,16.45,16952323.15,2022-11-11 23:59:59.999,283397692.0683,937752,8827977.71,147568132.1606
2022-11-12,16.46,16.53,14.47,14.58,6958266.14,2022-11-12 23:59:59.999,106603740.9743,352695,3257717.53,49876149.3438
2022-11-13,14.58,14.74,13.02,13.18,7632404.82,2022-11-13 23:59:59.999,106360669.2869,376380,3762991.62,52477795.0732
2022-11-14,13.18,15.01,12.07,14.0,12412181.95,2022-11-14 23:59:59.999,171237609.7191,591758,6262002.08,86577144.4824
2022-11-15,14.0,15.1,13.82,14.32,7666656.34,2022-11-15 23:59:59.999,110580868.7186,337257,3952908.49,57018114.7175
2022-11-16,14.32,14.64,13.64,14.27,4117412.48,2022-11-16 23:59:59.999,58349495.4387,191387,1991644.14,28223368.6814
2022-11-17,14.27,14.5,12.93,13.65,6589277.99,2022-11-17 23:59:59.999,90166530.5767,282425,3107501.81,42540237.7563
2022-11-18,13.65,13.89,13.0,13.27,2949495.18,2022-11-18 23:59:59.999,39653187.5079,138052,1463846.4,19675093.9096
2022-11-19,13.28,13.28,12.58,12.84,2920148.22,2022-11-19 23:59:59.999,37459974.3927,113305,1440954.67,18483800.5249
2022-11-20,12.84,13.58,12.1,12.27,4790066.03,2022-11-20 23:59:59.999,61291532.9701,177887,2254834.24,28911714.1009
2022-11-21,12.26,12.29,11.27,11.83,4921177.259,2022-11-21 23:59:59.999,58064656.239262,209806,2339861.33,27606863.9681
2022-11-22,11.83,12.5,10.94,12.44,5495351.55,2022-11-22 23:59:59.999,64284791.2958,200003,2780629.72,32573280.923
2022-11-23,12.43,14.5,12.4,14.36,7872882.42,2022-11-23 23:59:59.999,105011604.6065,304412,3962407.58,52865287.5512
2022-11-24,14.36,14.96,13.84,14.59,4725295.69,2022-11-24 23:59:59.999,68013704.6707,204547,2364160.57,34036653.9139
2022-11-25,14.6,14.61,13.91,14.03,2819515.28,2022-11-25 23:59:59.999,39918747.0179,118289,1248811.02,17690660.4371
2022-11-26,14.03,14.98,13.97,14.17,2911827.78,2022-11-26 23:59:59.999,42001304.9539,126762,1459908.28,21078616.7117
2022-11-27,14.17,14.45,14.05,14.12,2063327.08,2022-11-27 23:59:59.999,29472967.3289,81599,983336.3,14054435.0508
2022-11-28,14.11,14.17,12.78,13.32,4718682.44,2022-11-28 23:59:59.999,63044912.9796,186525,2218459.92,29605695.7701
2022-11-29,13.33,13.96,13.14,13.34,2605636.41,2022-11-29 23:59:59.999,35266841.3659,109799,1292599.02,17496338.0806
2022-11-30,13.35,14.32,13.21,14.16,3599962.88,2022-11-30 23:59:59.999,49268922.7456,141333,1729956.48,23707377.633
2022-12-01,14.17,14.19,13.4,13.51,2567835.92,2022-12-01 23:59:59.999,35283701.8709,102314,1175692.41,16157522.896
2022-12-02,13.51,13.84,13.33,13.71,2865008.71,2022-12-02 23:59:59.999,38880254.2555,104197,1343111.22,18234708.6782
2022-12-03,13.71,13.77,13.2,13.29,1958859.38,2022-12-03 23:59:59.999,26510419.9808,65671,904596.17,12253443.4963
2022-12-04,13.29,13.75,13.27,13.71,1778118.75,2022-12-04 23:59:59.999,24011576.8554,65320,826512.81,11164704.8243
2022-12-05,13.71,14.17,13.58,13.82,3962489.89,2022-12-05 23:59:59.999,55137018.0152,124321,1951925.69,27165596.0676
2022-12-06,13.82,14.38,13.81,14.3,3280084.71,2022-12-06 23:59:59.999,46177390.4947,101962,1671763.55,23555981.6823
2022-12-07,14.3,14.34,13.39,13.49,2647330.66,2022-12-07 23:59:59.999,36316567.7892,83203,1187974.2,16297933.5121
2022-12-08,13.49,13.77,13.27,13.69,2218371.02,2022-12-08 23:59:59.999,29973338.0257,71886,992557.95,13416471.6885
2022-12-09,13.69,14.02,13.51,13.59,2597941.96,2022-12-09 23:59:59.999,35741987.3066,79323,1220387.01,16799670.8402
2022-12-10,13.58,13.73,13.54,13.58,950118.11,2022-12-10 23:59:59.999,12943087.0124,38836,412114.64,5615740.1025
2022-12-11,13.58,13.8,13.39,13.42,1210234.56,2022-12-11 23:59:59.999,16488172.7352,44964,524503.99,7147715.1327
2022-12-12,13.42,13.5,12.82,13.31,2644017.08,2022-12-12 23:59:59.999,34795876.6935,79659,1314582.48,17286858.5214
2022-12-13,13.31,14.15,12.76,13.89,3963954.49,2022-12-13 23:59:59.999,53647953.5915,123225,1869488.02,25343332.4004
2022-12-14,13.9,14.96,13.81,14.12,5084591.13,2022-12-14 23:59:59.999,73011670.0454,147840,2510136.77,36078743.1688
2022-12-15,14.12,14.52,13.86,14.04,2711381.25,2022-12-15 23:59:59.999,38233174.5311,94100,1229428.67,17350296.0866
2022-12-16,14.05,14.17,12.0,12.25,4522833.23,2022-12-16 23:59:59.999,59074303.446,143114,2139772.57,27925193.7409
2022-12-17,12.25,12.6,11.92,12.51,2465880.45,2022-12-17 23:59:59.999,30275875.4776,85988,1248441.24,15342439.3012
2022-12-18,12.5,12.6,12.25,12.38,1358593.49,2022-12-18 23:59:59.999,16889762.1124,48429,636868.0,7918324.3942
2022-12-19,12.38,12.59,11.66,11.94,2385052.59,2022-12-19 23:59:59.999,29005256.2365,84083,1150942.69,13998509.122
2022-12-20,11.94,12.49,11.84,12.26,1699256.37,2022-12-20 23:59:59.999,20852720.2713,72708,792215.12,9721732.457
2022-12-21,12.26,12.29,11.9,12.14,1549774.66,2022-12-21 23:59:59.999,18693850.6327,57613,700803.38,8456655.2063
2022-12-22,12.14,12.19,11.67,11.82,1805407.09,2022-12-22 23:59:59.999,21542776.7838,62242,825514.72,9849438.8353
2022-12-23,11.81,12.11,11.72,11.78,1647382.32,2022-12-23 23:59:59.999,19580748.0832,51969,811861.54,9650128.1346
2022-12-24,11.79,11.79,11.07,11.45,2286878.14,2022-12-24 23:59:59.999,26033045.1144,80202,1083346.83,12336561.6617
2022-12-25,11.45,11.56,11.24,11.38,916417.64,2022-12-25 23:59:59.999,10444203.1737,36795,430389.11,4905480.497
2022-12-26,11.39,11.49,11.06,11.32,1613225.82,2022-12-26 23:59:59.999,18177914.3844,48977,753446.63,8490918.7602
2022-12-27,11.33,11.44,10.71,11.09,3052197.59,2022-12-27 23:59:59.999,33580524.4483,84884,1428022.83,15721386.5215
2022-12-28,11.1,11.12,9.39,9.76,7362205.181,2022-12-28 23:59:59.999,73951659.2539,190189,3430705.41,34438978.0912
2022-12-29,9.76,10.89,8.0,9.64,12093989.53,2022-12-29 23:59:59.999,110705885.85642,276670,5793787.27,53079362.2566
2022-12-30,9.64,10.26,9.0,9.9,12587079.51,2022-12-30 23:59:59.999,121032784.4865,296354,6062115.36,58359983.1982
2022-12-31,9.91,10.2,9.66,9.97,3621434.65,2022-12-31 23:59:59.999,36021998.1605,93103,1773297.88,17652609.1659
2023-01-01,9.97,10.09,9.69,9.99,2287512.63,2023-01-01 23:59:59.999,22677368.606,66752,1113303.41,11045804.671
2023-01-02,9.99,12.0,9.81,11.28,7628264.93,2023-01-02 23:59:59.999,84247394.8021,195532,3946584.62,43628767.6345
2023-01-03,11.28,13.91,11.0,13.37,14986491.36,2023-01-03 23:59:59.999,187865593.433,417570,7845422.93,98407837.7524
2023-01-04,13.37,14.24,12.83,13.43,12612735.49,2023-01-04 23:59:59.999,171471280.1082,393884,6422026.25,87404237.3931
2023-01-05,13.43,13.89,12.95,13.43,5834353.76,2023-01-05 23:59:59.999,77737743.1028,203316,2824402.4,37636727.6365
2023-01-06,13.43,13.6,12.69,13.5,5404648.48,2023-01-06 23:59:59.999,71212454.9079,184610,2589999.0,34148253.1614
2023-01-07,13.51,13.51,13.01,13.1,1904950.91,2023-01-07 23:59:59.999,25243947.5092,79010,850554.16,11273537.3943
2023-01-08,13.1,14.89,12.85,14.45,6295596.12,2023-01-08 23:59:59.999,86019750.9483,207707,3392043.3,46407249.6919
2023-01-09,14.46,17.5,14.28,16.25,19481959.57,2023-01-09 23:59:59.999,316363880.1986,619929,9738111.46,158153052.6401
2023-01-10,16.25,16.73,15.57,16.2,8489417.77,2023-01-10 23:59:59.999,137351433.7181,288818,4165016.09,67453841.1346
2023-01-11,16.2,16.67,15.28,16.36,6661616.67,2023-01-11 23:59:59.999,106146574.4196,240292,3226708.09,51464826.6662
2023-01-12,16.37,17.0,15.54,16.59,9608670.96,2023-01-12 23:59:59.999,156910911.0103,343488,4867327.92,79569633.7181
2023-01-13,16.59,18.65,16.29,18.29,10929884.4,2023-01-13 23:59:59.999,188439640.5455,379935,5748210.56,99321551.3497
2023-01-14,18.29,24.75,18.2,24.24,25997232.06,2023-01-14 23:59:59.999,582130895.5072,1125883,13012755.48,291116670.4633
2023-01-15,24.23,25.0,21.98,22.89,11258028.55,2023-01-15 23:59:59.999,260922697.1761,542914,5507546.84,127727954.7121
2023-01-16,22.9,25.0,22.3,23.58,10043368.28,2023-01-16 23:59:59.999,236275598.1671,504119,4968637.94,117066747.359
2023-01-17,23.58,23.95,22.7,22.86,6056942.68,2023-01-17 23:59:59.999,141744206.6662,307729,2807068.9,65753485.0691
2023-01-18,22.86,23.65,20.34,20.79,11341710.32,2023-01-18 23:59:59.999,249548184.959,497529,5528107.68,121801563.9191
2023-01-19,20.78,21.88,20.41,21.4,6113345.07,2023-01-19 23:59:59.999,129469309.5297,224567,3030655.48,64194810.1164
2023-01-20,21.4,25.82,20.93,25.51,9652433.39,2023-01-20 23:59:59.999,224450465.311,399397,5017459.49,116905410.9385
2023-01-21,25.51,26.6,24.24,24.57,12782858.69,2023-01-21 23:59:59.999,323053489.4484,450566,6292162.72,159079633.8584
2023-01-22,24.56,25.45,23.5,24.21,6496779.26,2023-01-22 23:59:59.999,161129672.5073,228853,3153858.17,78247404.356
2023-01-23,24.21,24.93,23.7,24.33,6100483.98,2023-01-23 23:59:59.999,148819700.0186,203735,2978774.93,72673918.7691
2023-01-24,24.32,25.24,22.25,22.78,6121565.88,2023-01-24 23:59:59.999,147893897.2001,226102,2937227.59,71056382.8693
2023-01-25,22.77,25.43,22.24,24.52,8332368.29,2023-01-25 23:59:59.999,197305373.3786,312469,4154322.72,98432912.3557
2023-01-26,24.53,25.23,23.73,24.33,5450404.1,2023-01-26 23:59:59.999,133760026.4129,208276,2686508.86,65974576.6058
2023-01-27,24.33,24.96,23.27,24.43,4729055.76,2023-01-27 23:59:59.999,113487754.4239,174475,2271744.92,54550839.3974
2023-01-28,24.43,25.24,23.7,24.0,3377884.1,2023-01-28 23:59:59.999,82088985.9207,127028,1630016.65,39658963.5813
2023-01-29,24.0,26.8,23.73,26.07,7785906.2,2023-01-29 23:59:59.999,198403773.4859,293221,4089448.05,104220552.3261
2023-01-30,26.07,26.31,23.11,23.96,7532450.12,2023-01-30 23:59:59.999,184489313.7033,286378,3501641.99,85781007.9102
2023-01-31,23.97,24.47,23.49,23.92,4062387.09,2023-01-31 23:59:59.999,97470696.9435,143900,1990897.19,47777648.0509
2023-02-01,23.93,25.22,22.48,25.0,7304888.31,2023-02-01 23:59:59.999,173855967.4862,263058,3627268.77,86434778.7825
2023-02-02,25.0,26.15,24.05,24.32,7246590.58,2023-02-02 23:59:59.999,182296022.6084,247302,3668016.16,92327564.1918
2023-02-03,24.32,25.07,24.01,24.69,4759274.31,2023-02-03 23:59:59.999,116686417.1035,154714,2344279.19,57503447.9271
2023-02-04,24.69,24.95,24.17,24.34,2034159.41,2023-02-04 23:59:59.999,50018630.8464,79307,944257.69,23228410.146
2023-02-05,24.34,24.46,23.02,23.47,4822304.59,2023-02-05 23:59:59.999,114325096.5203,140043,2254864.09,53474578.0277
2023-02-06,23.46,23.72,22.45,22.66,3592829.38,2023-02-06 23:59:59.999,83162189.8951,114330,1706746.01,39530803.9681
2023-02-07,22.65,23.96,22.54,23.82,4900023.85,2023-02-07 23:59:59.999,113919835.6398,146267,2427523.34,56458526.082
2023-02-08,23.82,24.24,22.8,23.22,3970029.14,2023-02-08 23:59:59.999,93320916.9079,122379,1909215.31,44895534.1744
2023-02-09,23.21,23.35,20.0,20.48,6398790.64,2023-02-09 23:59:59.999,140853126.4038,196997,2979063.75,65594281.8782
2023-02-10,20.48,21.2,19.68,20.11,5523024.53,2023-02-10 23:59:59.999,114043614.2483,144868,2552210.89,52704917.3096
2023-02-11,20.1,20.92,20.1,20.81,1859852.98,2023-02-11 23:59:59.999,37966292.1576,58024,924723.81,18884883.8242
2023-02-12,20.81,22.59,20.62,21.49,4625241.81,2023-02-12 23:59:59.999,99659665.35,137528,2297467.03,49424135.3764
2023-02-13,21.49,21.61,19.73,20.77,6685330.04,2023-02-13 23:59:59.999,137841810.9737,177677,3122351.67,64387125.1037
2023-02-14,20.77,22.37,20.66,21.84,7639521.83,2023-02-14 23:59:59.999,164389151.8082,208822,3808975.52,81996306.2545
2023-02-15,21.84,23.99,21.45,23.86,5587903.97,2023-02-15 23:59:59.999,126682730.283,175989,2915228.16,66118850.1512
2023-02-16,23.86,24.2,22.2,22.24,6832612.63,2023-02-16 23:59:59.999,160295399.2841,212460,3289651.43,77263924.3299
2023-02-17,22.24,23.54,21.99,23.14,4539817.75,2023-02-17 23:59:59.999,103726111.0098,134439,2273570.94,51995861.9826
2023-02-18,23.14,23.94,22.92,23.45,2647511.0,2023-02-18 23:59:59.999,61949018.6979,96781,1309177.51,30645861.6401
2023-02-19,23.46,25.64,23.2,24.84,8316165.25,2023-02-19 23:59:59.999,203680508.218,292475,4229520.51,103618956.9539
2023-02-20,24.83,27.12,24.11,26.26,10266239.07,2023-02-20 23:59:59.999,267714765.3583,386554,5223047.92,136260570.3715
2023-02-21,26.26,26.61,24.5,24.98,6724448.02,2023-02-21 23:59:59.999,170844057.6607,231848,3163275.48,80397361.1932
2023-02-22,24.98,25.24,23.21,24.16,7174305.66,2023-02-22 23:59:59.999,171234545.1979,232326,3464415.22,82693689.0094
2023-02-23,24.16,24.69,23.6,23.91,4390966.09,2023-02-23 23:59:59.999,105959747.4924,161088,2173875.28,52477429.4883
2023-02-24,23.91,24.13,22.46,23.07,4868888.31,2023-02-24 23:59:59.999,113551145.864,172515,2211171.03,51576078.3276
2023-02-25,23.07,23.33,21.41,22.37,4541250.05,2023-02-25 23:59:59.999,101747626.2334,144363,2119271.71,47475903.4831
2023-02-26,22.37,23.53,22.21,23.25,2817875.05,2023-02-26 23:59:59.999,64558477.8948,99292,1411668.12,32359756.152
2023-02-27,23.25,23.41,22.32,22.68,3670697.58,2023-02-27 23:59:59.999,83962050.3112,121972,1765515.28,40397636.6959
2023-02-28,22.68,22.75,21.75,21.89,2291715.21,2023-02-28 23:59:59.999,51071590.7125,96075,1078436.7,24036365.7456
2023-03-01,21.88,22.91,21.65,22.51,2445602.61,2023-03-01 23:59:59.999,54847196.6386,102268,1262933.49,28337601.6069
2023-03-02,22.5,22.65,21.67,22.0,2231193.36,2023-03-02 23:59:59.999,49073754.3441,91461,1027958.86,22616933.7781
2023-03-03,22.0,22.02,20.34,21.42,3635280.89,2023-03-03 23:59:59.999,76486305.9361,140659,1702513.61,35805295.9811
2023-03-04,21.42,21.62,20.2,20.98,1754082.61,2023-03-04 23:59:59.999,36745274.1578,76327,823706.68,17256620.133
2023-03-05,20.98,21.72,20.84,20.97,1733301.96,2023-03-05 23:59:59.999,36815880.4825,87774,870612.92,18496322.9412
2023-03-06,20.98,21.19,20.47,20.63,2216419.88,2023-03-06 23:59:59.999,46081041.9169,81761,1114504.33,23172386.2104
2023-03-07,20.62,20.95,19.71,20.25,3104831.99,2023-03-07 23:59:59.999,63162152.5823,121953,1506688.03,30688319.0766
2023-03-08,20.25,20.39,18.1,18.41,5826803.53,2023-03-08 23:59:59.999,111198944.9338,170148,2695702.44,51419294.8255
2023-03-09,18.41,18.78,16.69,17.33,7832548.96,2023-03-09 23:59:59.999,139985823.0474,200872,3872023.6,69270280.2763
2023-03-10,17.34,18.36,16.0,18.17,9520202.65,2023-03-10 23:59:59.999,163280019.6269,260217,4758270.19,81665329.8603
2023-03-11,18.17,18.89,16.94,18.07,6593106.41,2023-03-11 23:59:59.999,117330612.9782,228203,3288209.65,58527626.3483
2023-03-12,18.07,20.53,17.71,20.2,6555846.63,2023-03-12 23:59:59.999,123325702.2025,244816,3349991.36,63059184.1421
2023-03-13,20.19,21.47,18.87,20.4,10652102.31,2023-03-13 23:59:59.999,213837675.7817,364952,5355297.6,107510387.452
2023-03-14,20.4,22.12,19.75,20.86,9812864.39,2023-03-14 23:59:59.999,206265491.743,381197,4968693.13,104458407.7258
2023-03-15,20.86,21.46,18.7,19.24,7661168.72,2023-03-15 23:59:59.999,152873436.1115,297554,3664351.89,73141094.9571
2023-03-16,19.25,19.9,18.88,19.67,4381882.68,2023-03-16 23:59:59.999,85218944.7111,175444,2120766.78,41269920.0508
2023-03-17,19.67,21.69,19.42,21.6,5853746.15,2023-03-17 23:59:59.999,119477590.3191,226642,2932507.05,59911169.0411
2023-03-18,21.6,22.94,21.05,21.2,7417972.25,2023-03-18 23:59:59.999,163869083.7443,318142,3691522.48,81585414.1623
2023-03-19,21.2,22.43,21.19,21.86,4290990.03,2023-03-19 23:59:59.999,93875263.5697,176495,2182601.63,47752090.2054
2023-03-20,21.86,23.91,21.35,22.13,10056429.13,2023-03-20 23:59:59.999,229184068.5418,444627,5104084.27,116310878.3169
2023-03-21,22.13,23.33,21.51,22.53,6547867.38,2023-03-21 23:59:59.999,147281635.2492,264477,3222001.89,72506473.5762
2023-03-22,22.52,23.09,20.93,21.42,8602292.98,2023-03-22 23:59:59.999,190178186.1945,332692,4213231.0,93223664.4729
2023-03-23,21.41,22.95,21.08,22.16,5049411.36,2023-03-23 23:59:59.999,110887607.2172,185723,2641577.72,58086155.2326
2023-03-24,22.16,22.27,20.26,20.66,4995998.21,2023-03-24 23:59:59.999,105444805.2465,182757,2537434.38,53505549.6957
2023-03-25,20.66,20.98,20.09,20.41,2338133.56,2023-03-25 23:59:59.999,48126751.7977,98857,1097978.6,22601982.0769
2023-03-26,20.4,21.14,20.29,20.94,1848599.09,2023-03-26 23:59:59.999,38525107.7875,73413,949982.51,19799794.0709
2023-03-27,20.94,20.99,19.33,19.91,3556384.38,2023-03-27 23:59:59.999,71424696.4961,131411,1647604.23,33081523.1261
2023-03-28,19.91,20.88,19.6,20.45,3316462.41,2023-03-28 23:59:59.999,66838750.3537,122189,1625104.66,32764623.3756
2023-03-29,20.45,21.56,20.43,21.1,3377523.28,2023-03-29 23:59:59.999,71294760.149,123019,1731857.69,36558489.1354
2023-03-30,21.1,21.67,20.16,20.55,4349577.78,2023-03-30 23:59:59.999,90293720.9049,149633,2159838.43,44839177.9388
2023-03-31,20.55,21.49,20.04,21.16,3228391.27,2023-03-31 23:59:59.999,66841059.7936,115061,1615995.04,33486049.0864
2023-04-01,21.15,21.34,20.74,21.08,1824463.55,2023-04-01 23:59:59.999,38378008.2739,79306,962821.08,20254706.6773
2023-04-02,21.07,21.3,20.23,20.52,1822345.58,2023-04-02 23:59:59.999,37792706.5648,81028,883241.39,18314169.0311
2023-04-03,20.52,20.99,19.94,20.45,3984085.57,2023-04-03 23:59:59.999,81293742.0618,146124,1926588.65,39278904.0106
2023-04-04,20.45,21.26,20.28,20.92,2514863.89,2023-04-04 23:59:59.999,52336172.1135,95627,1297774.05,27013291.6914
2023-04-05,20.91,21.34,20.58,20.97,2603072.26,2023-04-05 23:59:59.999,54699560.3752,101797,1314653.05,27634737.2631
2023-04-06,20.96,20.99,20.43,20.62,1674280.5,2023-04-06 23:59:59.999,34623160.801,68618,805147.1,16656293.3798
2023-04-07,20.62,20.78,20.22,20.44,1220862.47,2023-04-07 23:59:59.999,24962530.9341,55610,594859.12,12167300.287
2023-04-08,20.44,20.74,19.85,20.04,1608993.48,2023-04-08 23:59:59.999,32613603.6507,62582,802898.58,16276701.4046
2023-04-09,20.04,20.44,19.87,20.28,1051608.84,2023-04-09 23:59:59.999,21204993.0137,49642,534789.39,10787224.67
2023-04-10,20.29,20.95,20.08,20.89,1615129.64,2023-04-10 23:59:59.999,33082258.5347,68772,840052.21,17212808.8349
2023-04-11,20.89,23.68,20.82,22.98,8297859.99,2023-04-11 23:59:59.999,187821252.6031,342838,4258675.05,96261090.9258
2023-04-12,22.99,24.48,22.29,23.8,10374263.08,2023-04-12 23:59:59.999,245273383.4527,397878,5325946.05,125957700.7719
2023-04-13,23.81,25.3,23.63,24.43,6063385.78,2023-04-13 23:59:59.999,148267011.9938,225178,3034343.78,74184073.6794
2023-04-14,24.43,25.49,23.73,24.71,6432126.81,2023-04-14 23:59:59.999,158987936.1012,259938,3252168.89,80479495.2968
2023-04-15,24.72,24.8,23.81,24.05,2861426.92,2023-04-15 23:59:59.999,69401166.774,106820,1423074.33,34516351.4253
2023-04-16,24.05,25.49,23.81,25.34,3471417.67,2023-04-16 23:59:59.999,85696287.3758,145691,1796012.47,44359835.6321
2023-04-17,25.34,26.0,24.28,24.58,5631537.5,2023-04-17 23:59:59.999,141638685.5921,237722,2712439.29,68264527.664
2023-04-18,24.57,25.44,24.0,24.82,3477504.6,2023-04-18 23:59:59.999,86340721.1576,136977,1746459.01,43378086.597
2023-04-19,24.82,24.98,21.71,22.66,6650547.99,2023-04-19 23:59:59.999,154611702.9451,278574,3291784.78,76503771.0302
2023-04-20,22.66,23.18,21.59,22.2,5486212.56,2023-04-20 23:59:59.999,122984399.7062,227359,2609030.85,58427637.4071
2023-04-21,22.19,22.41,21.0,21.25,4194496.37,2023-04-21 23:59:59.999,91117869.2633,147812,2025718.79,44015463.1066
2023-04-22,21.26,21.99,21.05,21.79,1831214.09,2023-04-22 23:59:59.999,39509360.2929,75308,959634.26,20717776.3146
2023-04-23,21.79,22.25,20.91,21.47,2754139.65,2023-04-23 23:59:59.999,59657685.9679,101756,1389711.87,30134113.9032
2023-04-24,21.47,22.02,21.0,21.38,3120614.16,2023-04-24 23:59:59.999,67118302.581,116140,1512733.37,32541739.8329
2023-04-25,21.39,21.97,20.73,21.93,3314599.54,2023-04-25 23:59:59.999,70038971.4649,108215,1694222.46,35823731.7314
2023-04-26,21.94,22.97,20.36,21.28,6657868.13,2023-04-26 23:59:59.999,145622482.2452,245072,3246663.42,71109488.4392
2023-04-27,21.28,22.52,21.18,22.33,4703115.03,2023-04-27 23:59:59.999,103151347.5371,164959,2369828.57,51968296.6026
2023-04-28,22.34,23.5,22.16,23.34,4422324.38,2023-04-28 23:59:59.999,101037207.0132,181675,2292832.95,52385593.7297
2023-04-29,23.34,23.89,22.9,23.19,3194699.55,2023-04-29 23:59:59.999,74573317.0256,126795,1541550.48,35986769.537
2023-04-30,23.18,23.99,22.69,22.74,3110943.4,2023-04-30 23:59:59.999,72653365.1858,135691,1551207.58,36228127.0692
2023-05-01,22.73,22.88,21.54,21.96,3758634.21,2023-05-01 23:59:59.999,83028090.5666,142085,1905943.72,42128855.1908
2023-05-02,21.95,22.38,21.75,22.25,2566813.09,2023-05-02 23:59:59.999,56694549.2913,87272,1268628.89,28034876.7081
2023-05-03,22.25,22.3,21.23,22.24,4181975.28,2023-05-03 23:59:59.999,90683868.5326,138483,2081143.75,45128164.3547
2023-05-04,22.24,22.49,21.61,21.74,2529635.56,2023-05-04 23:59:59.999,55794938.995,95797,1218827.79,26891473.7713
2023-05-05,21.74,23.07,21.56,22.82,3636404.07,2023-05-05 23:59:59.999,81078034.571,132976,1863451.98,41571636.5944
2023-05-06,22.82,23.23,21.56,21.91,2849745.66,2023-05-06 23:59:59.999,63556974.2493,128400,1369144.01,30554817.6657
2023-05-07,21.91,22.78,21.63,21.66,2954384.97,2023-05-07 23:59:59.999,65622089.6294,127435,1498818.77,33317846.2839
2023-05-08,21.65,21.81,20.0,20.62,5254424.55,2023-05-08 23:59:59.999,110323115.846,215313,2475511.89,52037980.3367
2023-05-09,20.63,21.0,20.4,20.65,2375473.6,2023-05-09 23:59:59.999,49074673.718,89469,1149476.86,23749712.5905
2023-05-10,20.66,21.31,19.74,20.91,5057170.3,2023-05-10 23:59:59.999,105186175.6784,172064,2532755.78,52700415.1829
2023-05-11,20.92,20.93,19.69,20.17,3721715.1,2023-05-11 23:59:59.999,75301830.7803,130603,1866298.73,37771226.3723
